time,vehicle_id,x,y,speed,angle
51.3,3,29.23,301.6,16.03,270.0
51.3,4,330.17,295.2,12.17,90.0
51.3,5,298.4,311.4,0.0,180.0
51.3,6,255.25,304.8,15.0,270.0
51.3,7,301.6,258.93,14.27,0.0
51.3,8,400.69,304.8,15.65,270.0
51.3,9,107.87,295.2,12.2,90.0
51.3,10,298.4,555.29,11.73,180.0
51.4,11,7.6,295.2,3.22,90.0
51.4,3,27.63,301.6,16.01,270.0
51.4,4,331.4,295.2,12.21,90.0
51.4,5,298.4,311.4,0.0,180.0
51.4,6,253.75,304.8,14.99,270.0
51.4,7,301.6,260.36,14.23,0.0
51.4,8,399.12,304.8,15.7,270.0
51.4,9,109.09,295.2,12.13,90.0
51.4,10,298.4,554.12,11.72,180.0
51.5,11,7.94,295.2,3.39,90.0
51.5,3,26.02,301.6,16.09,270.0
51.5,4,332.61,295.2,12.13,90.0
51.5,5,298.4,311.4,0.0,180.0
51.5,6,252.25,304.8,14.99,270.0
51.5,7,301.6,261.78,14.21,0.0
51.5,8,397.55,304.8,15.69,270.0
51.5,9,110.3,295.2,12.18,90.0
51.5,10,298.4,552.95,11.71,180.0
51.6,11,8.3,295.2,3.64,90.0
51.6,3,24.41,301.6,16.07,270.0
51.6,4,333.83,295.2,12.21,90.0
51.6,5,298.4,311.4,0.0,180.0
51.6,6,250.76,304.8,14.99,270.0
51.6,7,301.6,263.2,14.24,0.0
51.6,8,395.98,304.8,15.71,270.0
51.6,9,111.53,295.2,12.25,90.0
51.6,10,298.4,551.78,11.69,180.0
51.7,11,8.68,295.2,3.8,90.0
51.7,3,22.8,301.6,16.12,270.0
51.7,4,335.05,295.2,12.18,90.0
51.7,5,298.4,311.4,0.0,180.0
51.7,6,249.26,304.8,14.95,270.0
51.7,7,301.6,264.63,14.26,0.0
51.7,8,394.41,304.8,15.7,270.0
51.7,9,112.74,295.2,12.15,90.0
51.7,10,298.4,550.62,11.65,180.0
51.8,11,9.07,295.2,3.95,90.0
51.8,3,21.19,301.6,16.14,270.0
51.8,4,336.27,295.2,12.19,90.0
51.8,5,298.4,311.4,0.0,180.0
51.8,6,247.77,304.8,14.94,270.0
51.8,7,301.6,266.06,14.3,0.0
51.8,8,392.84,304.8,15.65,270.0
51.8,9,113.97,295.2,12.25,90.0
51.8,10,298.4,549.44,11.72,180.0
51.9,11,9.49,295.2,4.19,90.0
51.9,3,19.58,301.6,16.07,270.0
51.9,4,337.49,295.2,12.23,90.0
51.9,5,298.4,311.4,0.0,180.0
51.9,6,246.26,304.8,15.02,270.0
51.9,7,301.6,267.46,14.01,0.0
51.9,8,391.27,304.8,15.69,270.0
51.9,9,115.18,295.2,12.14,90.0
51.9,10,298.4,548.28,11.67,180.0
52.0,11,9.93,295.2,4.36,90.0
52.0,3,17.97,301.6,16.1,270.0
52.0,4,338.7,295.2,12.15,90.0
52.0,5,298.4,311.4,0.0,180.0
52.0,6,244.76,304.8,15.03,270.0
52.0,7,301.6,268.81,13.56,0.0
52.0,8,389.71,304.8,15.64,270.0
52.0,9,116.41,295.2,12.25,90.0
52.0,10,298.4,547.11,11.62,180.0
52.1,11,10.39,295.2,4.58,90.0
52.1,3,16.36,301.6,16.11,270.0
52.1,4,339.92,295.2,12.13,90.0
52.1,5,298.4,311.4,0.0,180.0
52.1,6,243.26,304.8,15.03,270.0
52.1,7,301.6,270.12,13.11,0.0
52.1,8,388.14,304.8,15.66,270.0
52.1,9,117.63,295.2,12.24,90.0
52.1,10,298.4,545.94,11.68,180.0
52.2,11,10.86,295.2,4.75,90.0
52.2,3,14.76,301.6,16.01,270.0
52.2,4,341.13,295.2,12.15,90.0
52.2,5,298.4,311.4,0.0,180.0
52.2,6,241.76,304.8,14.97,270.0
52.2,7,301.6,271.39,12.66,0.0
52.2,8,386.58,304.8,15.6,270.0
52.2,9,118.84,295.2,12.14,90.0
52.2,10,298.4,544.77,11.71,180.0
52.3,11,11.36,295.2,4.94,90.0
52.3,3,13.15,301.6,16.12,270.0
52.3,4,342.35,295.2,12.16,90.0
52.3,5,298.4,311.4,0.0,180.0
52.3,6,240.26,304.8,14.98,270.0
52.3,7,301.6,272.61,12.21,0.0
52.3,8,385.01,304.8,15.72,270.0
52.3,9,120.07,295.2,12.24,90.0
52.3,10,298.4,543.61,11.67,180.0
52.4,11,11.87,295.2,5.19,90.0
52.4,3,11.53,301.6,16.12,270.0
52.4,4,343.56,295.2,12.14,90.0
52.4,5,298.4,311.4,0.0,180.0
52.4,6,238.77,304.8,14.98,270.0
52.4,7,301.6,273.79,11.76,0.0
52.4,8,383.45,304.8,15.66,270.0
52.4,9,121.28,295.2,12.16,90.0
52.4,10,298.4,542.43,11.73,180.0
52.5,11,12.42,295.2,5.41,90.0
52.5,3,9.93,301.6,16.06,270.0
52.5,4,344.79,295.2,12.23,90.0
52.5,5,298.4,311.4,0.0,180.0
52.5,6,237.26,304.8,15.02,270.0
52.5,7,301.6,274.92,11.31,0.0
52.5,8,381.87,304.8,15.72,270.0
52.5,9,122.5,295.2,12.2,90.0
52.5,10,298.4,541.27,11.64,180.0
52.6,11,12.98,295.2,5.62,90.0
52.6,3,8.32,301.6,16.06,270.0
52.6,4,346.01,295.2,12.2,90.0
52.6,5,298.4,311.4,0.0,180.0
52.6,6,235.76,304.8,15.0,270.0
52.6,7,301.6,276.0,10.86,0.0
52.6,8,380.31,304.8,15.62,270.0
52.6,9,123.72,295.2,12.19,90.0
52.6,10,298.4,540.1,11.65,180.0
52.7,11,13.55,295.2,5.76,90.0
52.7,3,6.72,301.6,16.04,270.0
52.7,4,347.22,295.2,12.15,90.0
52.7,5,298.4,311.4,0.0,180.0
52.7,6,234.26,304.8,15.06,270.0
52.7,7,301.6,277.04,10.41,0.0
52.7,8,378.75,304.8,15.6,270.0
52.7,9,124.94,295.2,12.19,90.0
52.7,10,298.4,538.94,11.69,180.0
52.8,11,14.15,295.2,5.99,90.0
52.8,3,5.11,301.6,16.06,270.0
52.8,4,348.44,295.2,12.18,90.0
52.8,5,298.4,311.4,0.0,180.0
52.8,6,232.75,304.8,15.06,270.0
52.8,7,301.6,278.04,9.96,0.0
52.8,8,377.19,304.8,15.61,270.0
52.8,9,126.16,295.2,12.21,90.0
52.8,10,298.4,537.77,11.66,180.0
52.9,11,14.77,295.2,6.16,90.0
52.9,3,3.51,301.6,16.05,270.0
52.9,4,349.65,295.2,12.14,90.0
52.9,5,298.4,311.4,0.0,180.0
52.9,6,231.25,304.8,15.05,270.0
52.9,7,301.6,278.99,9.51,0.0
52.9,8,375.63,304.8,15.63,270.0
52.9,9,127.39,295.2,12.24,90.0
52.9,10,298.4,536.61,11.63,180.0
53.0,11,15.41,295.2,6.39,90.0
53.0,3,1.9,301.6,16.05,270.0
53.0,4,350.87,295.2,12.2,90.0
53.0,5,298.4,311.4,0.0,180.0
53.0,6,229.74,304.8,15.06,270.0
53.0,7,301.6,279.9,9.06,0.0
53.0,8,374.07,304.8,15.61,270.0
53.0,9,128.61,295.2,12.23,90.0
53.0,10,298.4,535.43,11.73,180.0
53.1,11,16.07,295.2,6.62,90.0
53.1,3,0.29,301.6,16.13,270.0
53.1,4,352.09,295.2,12.15,90.0
53.1,5,298.4,311.4,0.0,180.0
53.1,6,228.23,304.8,15.06,270.0
53.1,7,301.6,280.76,8.61,0.0
53.1,8,372.49,304.8,15.71,270.0
53.1,9,129.83,295.2,12.16,90.0
53.1,10,298.4,534.26,11.73,180.0
53.2,11,16.75,295.2,6.84,90.0
53.2,4,353.3,295.2,12.13,90.0
53.2,5,298.4,311.4,0.0,180.0
53.2,6,226.74,304.8,14.96,270.0
53.2,7,301.6,281.58,8.16,0.0
53.2,8,370.93,304.8,15.68,270.0
53.2,9,131.04,295.2,12.17,90.0
53.2,10,298.4,533.09,11.7,180.0
53.3,11,17.46,295.2,7.07,90.0
53.3,4,354.52,295.2,12.2,90.0
53.3,5,298.4,311.4,0.0,180.0
53.3,6,225.24,304.8,14.96,270.0
53.3,7,301.6,282.35,7.71,0.0
53.3,8,369.36,304.8,15.68,270.0
53.3,9,132.26,295.2,12.16,90.0
53.3,10,298.4,531.92,11.65,180.0
53.4,11,18.18,295.2,7.23,90.0
53.4,4,355.74,295.2,12.15,90.0
53.4,5,298.4,311.4,0.0,180.0
53.4,6,223.74,304.8,14.99,270.0
53.4,7,301.6,283.07,7.26,0.0
53.4,8,367.79,304.8,15.67,270.0
53.4,9,133.47,295.2,12.15,90.0
53.4,10,298.4,530.76,11.63,180.0
53.5,11,18.92,295.2,7.4,90.0
53.5,4,356.95,295.2,12.15,90.0
53.5,5,298.4,311.4,0.0,180.0
53.5,6,222.24,304.8,14.99,270.0
53.5,7,301.6,283.75,6.81,0.0
53.5,8,366.23,304.8,15.64,270.0
53.5,9,134.69,295.2,12.16,90.0
53.5,10,298.4,529.6,11.66,180.0
53.6,11,19.68,295.2,7.6,90.0
53.6,4,358.17,295.2,12.16,90.0
53.6,5,298.4,311.4,0.0,180.0
53.6,6,220.74,304.8,15.06,270.0
53.6,7,301.6,284.39,6.36,0.0
53.6,8,364.66,304.8,15.64,270.0
53.6,9,135.9,295.2,12.14,90.0
53.6,10,298.4,528.43,11.65,180.0
53.7,11,20.46,295.2,7.79,90.0
53.7,4,359.39,295.2,12.23,90.0
53.7,5,298.4,311.4,0.0,180.0
53.7,6,219.23,304.8,15.03,270.0
53.7,7,301.6,284.98,5.91,0.0
53.7,8,363.09,304.8,15.71,270.0
53.7,9,137.13,295.2,12.24,90.0
53.7,10,298.4,527.26,11.67,180.0
53.8,11,21.27,295.2,8.04,90.0
53.8,4,360.62,295.2,12.23,90.0
53.8,5,298.4,311.4,0.0,180.0
53.8,6,217.73,304.8,15.03,270.0
53.8,7,301.6,285.53,5.46,0.0
53.8,8,361.52,304.8,15.72,270.0
53.8,9,138.34,295.2,12.13,90.0
53.8,10,298.4,526.1,11.67,180.0
53.9,11,22.08,295.2,8.18,90.0
53.9,4,361.84,295.2,12.22,90.0
53.9,5,298.4,311.4,0.0,180.0
53.9,6,216.23,304.8,15.03,270.0
53.9,7,301.6,286.03,5.01,0.0
53.9,8,359.95,304.8,15.68,270.0
53.9,9,139.56,295.2,12.18,90.0
53.9,10,298.4,524.94,11.61,180.0
54.0,11,22.92,295.2,8.34,90.0
54.0,4,363.06,295.2,12.23,90.0
54.0,5,298.4,311.4,0.0,180.0
54.0,6,214.73,304.8,15.02,270.0
54.0,7,301.6,286.48,4.56,0.0
54.0,8,358.39,304.8,15.64,270.0
54.0,9,140.77,295.2,12.14,90.0
54.0,10,298.4,523.77,11.68,180.0
54.1,11,23.77,295.2,8.56,90.0
54.1,4,364.27,295.2,12.14,90.0
54.1,5,298.4,311.4,0.0,180.0
54.1,6,213.23,304.8,14.94,270.0
54.1,7,301.6,286.9,4.11,0.0
54.1,8,356.83,304.8,15.61,270.0
54.1,9,142.0,295.2,12.25,90.0
54.1,10,298.4,522.6,11.72,180.0
54.2,11,24.64,295.2,8.7,90.0
54.2,4,365.49,295.2,12.2,90.0
54.2,5,298.4,311.4,0.0,180.0
54.2,6,211.73,304.8,15.07,270.0
54.2,7,301.6,287.26,3.66,0.0
54.2,8,355.26,304.8,15.63,270.0
54.2,9,143.21,295.2,12.15,90.0
54.2,10,298.4,521.43,11.7,180.0
54.3,11,25.53,295.2,8.88,90.0
54.3,4,366.71,295.2,12.18,90.0
54.3,5,298.4,311.4,0.0,180.0
54.3,6,210.22,304.8,15.05,270.0
54.3,7,301.6,287.58,3.21,0.0
54.3,8,353.7,304.8,15.68,270.0
54.3,9,144.43,295.2,12.18,90.0
54.3,10,298.4,520.25,11.71,180.0
54.4,11,26.44,295.2,9.09,90.0
54.4,4,367.93,295.2,12.2,90.0
54.4,5,298.4,311.4,0.0,180.0
54.4,6,208.72,304.8,15.01,270.0
54.4,7,301.6,287.86,2.76,0.0
54.4,8,352.13,304.8,15.62,270.0
54.4,9,145.65,295.2,12.21,90.0
54.4,10,298.4,519.09,11.68,180.0
54.5,11,27.36,295.2,9.23,90.0
54.5,4,369.15,295.2,12.21,90.0
54.5,5,298.4,311.4,0.0,180.0
54.5,6,207.22,304.8,15.02,270.0
54.5,7,301.6,288.09,2.34,0.0
54.5,8,350.57,304.8,15.63,270.0
54.5,9,146.88,295.2,12.23,90.0
54.5,10,298.4,517.92,11.63,180.0
54.6,11,28.31,295.2,9.47,90.0
54.6,4,370.37,295.2,12.16,90.0
54.6,5,298.4,311.4,0.0,180.0
54.6,6,205.71,304.8,15.06,270.0
54.6,7,301.6,288.28,1.89,0.0
54.6,8,349.0,304.8,15.7,270.0
54.6,9,148.1,295.2,12.25,90.0
54.6,10,298.4,516.76,11.65,180.0
54.7,11,29.28,295.2,9.69,90.0
54.7,4,371.58,295.2,12.12,90.0
54.7,5,298.4,311.4,0.0,180.0
54.7,6,204.21,304.8,14.99,270.0
54.7,7,301.6,288.43,1.45,0.0
54.7,8,347.43,304.8,15.67,270.0
54.7,9,149.31,295.2,12.14,90.0
54.7,10,298.4,515.59,11.64,180.0
54.8,11,30.27,295.2,9.85,90.0
54.8,4,372.8,295.2,12.2,90.0
54.8,5,298.4,311.4,0.0,180.0
54.8,6,202.71,304.8,14.98,270.0
54.8,7,301.6,288.53,1.01,0.0
54.8,8,345.87,304.8,15.64,270.0
54.8,9,150.54,295.2,12.23,90.0
54.8,10,298.4,514.43,11.66,180.0
54.9,11,31.27,295.2,10.08,90.0
54.9,4,374.02,295.2,12.2,90.0
54.9,5,298.4,311.4,0.0,180.0
54.9,6,201.21,304.8,14.99,270.0
54.9,7,301.6,288.58,0.56,0.0
54.9,8,344.31,304.8,15.62,270.0
54.9,9,151.75,295.2,12.14,90.0
54.9,10,298.4,513.26,11.71,180.0
55.0,11,32.31,295.2,10.31,90.0
55.0,12,295.2,594.9,0.0,180.0
55.0,4,375.24,295.2,12.22,90.0
55.0,5,298.4,311.4,0.0,180.0
55.0,6,199.71,304.8,15.07,270.0
55.0,7,301.6,288.6,0.15,0.0
55.0,8,342.74,304.8,15.66,270.0
55.0,9,152.97,295.2,12.14,90.0
55.0,10,298.4,512.09,11.7,180.0
55.1,11,33.35,295.2,10.45,90.0
55.1,12,295.2,594.88,0.25,180.0
55.1,4,376.46,295.2,12.16,90.0
55.1,5,298.4,311.4,0.0,180.0
55.1,6,198.21,304.8,14.97,270.0
55.1,7,301.6,288.6,0.0,0.0
55.1,8,341.17,304.8,15.7,270.0
55.1,9,154.18,295.2,12.17,90.0
55.1,10,298.4,510.92,11.67,180.0
55.2,11,34.42,295.2,10.66,90.0
55.2,12,295.2,594.82,0.51,180.0
55.2,4,377.68,295.2,12.21,90.0
55.2,5,298.4,311.4,0.0,180.0
55.2,6,196.71,304.8,15.02,270.0
55.2,7,301.6,288.6,0.0,0.0
55.2,8,339.6,304.8,15.68,270.0
55.2,9,155.4,295.2,12.14,90.0
55.2,10,298.4,509.76,11.65,180.0
55.3,11,35.5,295.2,10.8,90.0
55.3,12,295.2,594.75,0.75,180.0
55.3,4,378.9,295.2,12.16,90.0
55.3,5,298.4,311.4,0.0,180.0
55.3,6,195.21,304.8,15.03,270.0
55.3,7,301.6,288.6,0.0,0.0
55.3,8,338.04,304.8,15.64,270.0
55.3,9,156.62,295.2,12.24,90.0
55.3,10,298.4,508.59,11.65,180.0
55.4,11,36.59,295.2,10.97,90.0
55.4,12,295.2,594.65,0.99,180.0
55.4,4,380.11,295.2,12.11,90.0
55.4,5,298.4,311.4,0.0,180.0
55.4,6,193.71,304.8,14.96,270.0
55.4,7,301.6,288.6,0.0,0.0
55.4,8,336.48,304.8,15.65,270.0
55.4,9,157.84,295.2,12.25,90.0
55.4,10,298.4,507.43,11.64,180.0
55.5,11,37.71,295.2,11.15,90.0
55.5,12,295.2,594.53,1.23,180.0
55.5,4,381.32,295.2,12.13,90.0
55.5,5,298.4,311.4,0.0,180.0
55.5,6,192.21,304.8,14.97,270.0
55.5,7,301.6,288.6,0.0,0.0
55.5,8,334.92,304.8,15.6,270.0
55.5,9,159.07,295.2,12.25,90.0
55.5,10,298.4,506.26,11.66,180.0
55.6,11,38.84,295.2,11.29,90.0
55.6,12,295.2,594.38,1.47,180.0
55.6,4,382.54,295.2,12.22,90.0
55.6,5,298.4,311.4,0.0,180.0
55.6,6,190.72,304.8,14.95,270.0
55.6,7,301.6,288.6,0.0,0.0
55.6,8,333.35,304.8,15.6,270.0
55.6,9,160.29,295.2,12.22,90.0
55.6,10,298.4,505.09,11.72,180.0
55.7,11,39.98,295.2,11.44,90.0
55.7,12,295.2,594.21,1.68,180.0
55.7,4,383.76,295.2,12.17,90.0
55.7,5,298.4,311.4,0.0,180.0
55.7,6,189.21,304.8,15.02,270.0
55.7,7,301.6,288.6,0.0,0.0
55.7,8,331.78,304.8,15.71,270.0
55.7,9,161.52,295.2,12.25,90.0
55.7,10,298.4,503.92,11.64,180.0
55.8,11,41.15,295.2,11.65,90.0
55.8,12,295.2,594.02,1.91,180.0
55.8,4,384.97,295.2,12.11,90.0
55.8,5,298.4,311.4,0.0,180.0
55.8,6,187.71,304.8,15.03,270.0
55.8,7,301.6,288.6,0.0,0.0
55.8,8,330.22,304.8,15.6,270.0
55.8,9,162.73,295.2,12.15,90.0
55.8,10,298.4,502.76,11.61,180.0
55.9,11,42.34,298.4,11.88,90.0
55.9,12,295.2,593.81,2.13,180.0
55.9,4,386.18,295.2,12.14,90.0
55.9,5,298.4,311.4,0.0,180.0
55.9,6,186.21,304.8,15.05,270.0
55.9,7,301.6,288.6,0.0,0.0
55.9,8,328.65,304.8,15.71,270.0
55.9,9,163.95,295.2,12.19,90.0
55.9,10,298.4,501.59,11.69,180.0
56.0,11,43.54,298.4,12.07,90.0
56.0,12,295.2,593.57,2.34,180.0
56.0,4,387.4,295.2,12.15,90.0
56.0,5,298.4,311.4,0.0,180.0
56.0,6,184.7,304.8,15.06,270.0
56.0,7,301.6,288.6,0.0,0.0
56.0,8,327.08,304.8,15.72,270.0
56.0,9,165.18,295.2,12.25,90.0
56.0,10,298.4,500.43,11.62,180.0
56.1,11,44.77,298.4,12.28,90.0
56.1,12,295.2,593.32,2.58,180.0
56.1,4,388.62,295.2,12.22,90.0
56.1,5,298.4,311.4,0.0,180.0
56.1,6,183.2,304.8,14.96,270.0
56.1,7,301.6,288.6,0.0,0.0
56.1,8,325.52,304.8,15.63,270.0
56.1,9,166.4,295.2,12.22,90.0
56.1,10,298.4,499.26,11.68,180.0
56.2,11,46.02,298.4,12.51,90.0
56.2,12,295.2,593.04,2.79,180.0
56.2,4,389.84,295.2,12.21,90.0
56.2,5,298.4,311.4,0.0,180.0
56.2,6,181.7,304.8,15.05,270.0
56.2,7,301.6,288.6,0.0,0.0
56.2,8,323.95,304.8,15.67,270.0
56.2,9,167.62,295.2,12.21,90.0
56.2,10,298.4,498.1,11.68,180.0
56.3,11,47.29,298.4,12.68,90.0
56.3,12,295.2,592.74,2.95,180.0
56.3,4,391.06,295.2,12.17,90.0
56.3,5,298.4,311.4,0.0,180.0
56.3,6,180.19,304.8,15.05,270.0
56.3,7,301.6,288.6,0.0,0.0
56.3,8,322.38,304.8,15.72,270.0
56.3,9,168.85,295.2,12.26,90.0
56.3,10,298.4,496.94,11.61,180.0
56.4,11,48.58,298.4,12.91,90.0
56.4,12,295.2,592.43,3.14,180.0
56.4,4,392.28,295.2,12.18,90.0
56.4,5,298.4,311.4,0.0,180.0
56.4,6,178.69,304.8,15.05,270.0
56.4,7,301.6,288.6,0.0,0.0
56.4,8,320.81,304.8,15.7,270.0
56.4,9,170.06,295.2,12.15,90.0
56.4,10,298.4,495.77,11.61,180.0
56.5,11,49.89,298.4,13.13,90.0
56.5,12,295.2,592.1,3.28,180.0
56.5,4,393.5,295.2,12.22,90.0
56.5,5,298.4,311.4,0.0,180.0
56.5,6,177.19,304.8,14.97,270.0
56.5,7,301.6,288.6,0.0,0.0
56.5,8,319.24,304.8,15.68,270.0
56.5,9,171.28,295.2,12.16,90.0
56.5,10,298.4,494.6,11.71,180.0
56.6,11,51.23,298.4,13.38,90.0
56.6,12,295.2,591.75,3.53,180.0
56.6,4,394.72,295.2,12.2,90.0
56.6,5,298.4,311.4,0.0,180.0
56.6,6,175.7,304.8,14.95,270.0
56.6,7,301.6,288.6,0.0,0.0
56.6,8,317.68,304.8,15.61,270.0
56.6,9,172.49,295.2,12.13,90.0
56.6,10,298.4,493.44,11.63,180.0
56.7,11,52.59,298.4,13.55,90.0
56.7,12,295.2,591.38,3.7,180.0
56.7,4,395.94,295.2,12.17,90.0
56.7,5,298.4,311.4,0.0,180.0
56.7,6,174.2,304.8,15.0,270.0
56.7,7,301.6,288.6,0.0,0.0
56.7,8,316.12,304.8,15.62,270.0
56.7,9,173.7,295.2,12.15,90.0
56.7,10,298.4,492.27,11.73,180.0
56.8,11,53.96,298.4,13.74,90.0
56.8,12,295.2,590.98,3.96,180.0
56.8,4,397.15,295.2,12.18,90.0
56.8,5,298.4,311.4,0.0,180.0
56.8,6,172.7,304.8,14.94,270.0
56.8,7,301.6,288.6,0.0,0.0
56.8,8,314.55,304.8,15.71,270.0
56.8,9,174.92,295.2,12.15,90.0
56.8,10,298.4,491.1,11.64,180.0
56.9,11,55.35,298.4,13.87,90.0
56.9,12,295.2,590.57,4.14,180.0
56.9,4,398.37,295.2,12.15,90.0
56.9,5,298.4,311.4,0.0,180.0
56.9,6,171.21,304.8,14.98,270.0
56.9,7,301.6,288.6,0.0,0.0
56.9,8,312.98,304.8,15.69,270.0
56.9,9,176.14,295.2,12.19,90.0
56.9,10,298.4,489.94,11.61,180.0
57.0,11,56.74,298.4,13.9,90.0
57.0,12,295.2,590.14,4.3,180.0
57.0,4,399.58,295.2,12.14,90.0
57.0,5,298.4,311.4,0.0,180.0
57.0,6,169.7,304.8,15.06,270.0
57.0,7,301.6,288.6,0.0,0.0
57.0,8,311.42,304.8,15.62,270.0
57.0,9,177.35,295.2,12.14,90.0
57.0,10,298.4,488.77,11.69,180.0
57.1,11,58.12,298.4,13.86,90.0
57.1,12,295.2,589.68,4.55,180.0
57.1,4,400.8,295.2,12.19,90.0
57.1,5,298.4,311.4,0.0,180.0
57.1,6,168.19,304.8,15.05,270.0
57.1,7,301.6,288.6,0.0,0.0
57.1,8,309.85,304.8,15.66,270.0
57.1,9,178.58,295.2,12.23,90.0
57.1,10,298.4,487.61,11.64,180.0
57.2,11,59.51,298.4,13.89,90.0
57.2,12,295.2,589.21,4.71,180.0
57.2,4,402.02,295.2,12.13,90.0
57.2,5,298.4,311.4,0.0,180.0
57.2,6,166.69,304.8,15.04,270.0
57.2,7,301.6,288.6,0.0,0.0
57.2,8,308.29,304.8,15.62,270.0
57.2,9,179.79,295.2,12.17,90.0
57.2,10,298.4,486.44,11.73,180.0
57.3,11,60.89,298.4,13.79,90.0
57.3,12,295.2,588.72,4.89,180.0
57.3,4,403.23,295.2,12.17,90.0
57.3,5,298.4,311.4,0.0,180.0
57.3,6,165.2,304.8,14.95,270.0
57.3,7,301.6,288.6,0.0,0.0
57.3,8,306.72,304.8,15.69,270.0
57.3,9,181.01,295.2,12.18,90.0
57.3,10,298.4,485.27,11.68,180.0
57.4,11,62.28,298.4,13.84,90.0
57.4,12,295.2,588.21,5.11,180.0
57.4,4,404.45,295.2,12.19,90.0
57.4,5,298.4,311.4,0.0,180.0
57.4,6,163.69,304.8,15.05,270.0
57.4,7,301.6,288.6,0.0,0.0
57.4,8,305.16,304.8,15.63,270.0
57.4,9,182.23,295.2,12.23,90.0
57.4,10,298.4,484.1,11.72,180.0
57.5,11,63.66,298.4,13.87,90.0
57.5,12,295.2,587.68,5.28,180.0
57.5,4,405.66,295.2,12.11,90.0
57.5,5,298.4,311.4,0.0,180.0
57.5,6,162.18,304.8,15.06,270.0
57.5,7,301.6,288.6,0.0,0.0
57.5,8,303.59,304.8,15.68,270.0
57.5,9,183.45,295.2,12.21,90.0
57.5,10,298.4,482.93,11.62,180.0
57.6,11,65.05,298.4,13.89,90.0
57.6,12,295.2,587.14,5.42,180.0
57.6,4,406.88,295.2,12.13,90.0
57.6,5,298.4,311.4,0.0,180.0
57.6,6,160.69,304.8,14.98,270.0
57.6,7,301.6,288.6,0.0,0.0
57.6,8,302.02,304.8,15.68,270.0
57.6,9,184.67,295.2,12.19,90.0
57.6,10,298.4,481.77,11.64,180.0
57.7,11,66.43,298.4,13.79,90.0
57.7,12,295.2,586.58,5.64,180.0
57.7,4,408.09,295.2,12.17,90.0
57.7,5,298.4,311.4,0.0,180.0
57.7,6,159.19,304.8,15.0,270.0
57.7,7,301.6,288.6,0.0,0.0
57.7,8,300.45,304.8,15.67,270.0
57.7,9,185.9,295.2,12.24,90.0
57.7,10,298.4,480.6,11.71,180.0
57.8,11,67.82,298.4,13.85,90.0
57.8,12,295.2,586.0,5.82,180.0
57.8,4,409.31,295.2,12.16,90.0
57.8,5,298.4,311.4,0.0,180.0
57.8,6,157.68,304.8,15.05,270.0
57.8,7,301.6,288.6,0.0,0.0
57.8,8,298.88,304.8,15.68,270.0
57.8,9,187.12,295.2,12.25,90.0
57.8,10,298.4,479.43,11.72,180.0
57.9,11,69.2,298.4,13.87,90.0
57.9,12,295.2,585.39,6.05,180.0
57.9,4,410.52,295.2,12.13,90.0
57.9,5,298.4,311.4,0.0,180.0
57.9,6,156.18,304.8,15.01,270.0
57.9,7,301.6,288.6,0.0,0.0
57.9,8,297.31,304.8,15.71,270.0
57.9,9,188.34,295.2,12.22,90.0
57.9,10,298.4,478.26,11.72,180.0
58.0,11,70.58,298.4,13.79,90.0
58.0,12,295.2,584.77,6.21,180.0
58.0,4,411.74,295.2,12.17,90.0
58.0,5,298.4,311.4,0.0,180.0
58.0,6,154.67,304.8,15.07,270.0
58.0,7,301.6,288.6,0.0,0.0
58.0,8,295.75,304.8,15.68,270.0
58.0,9,189.56,295.2,12.17,90.0
58.0,10,298.4,477.08,11.71,180.0
58.1,11,71.97,298.4,13.86,90.0
58.1,12,295.2,584.12,6.45,180.0
58.1,4,412.96,295.2,12.22,90.0
58.1,5,298.4,311.4,0.0,180.0
58.1,6,153.17,304.8,15.03,270.0
58.1,7,301.6,288.6,0.0,0.0
58.1,8,294.18,304.8,15.65,270.0
58.1,9,190.78,295.2,12.21,90.0
58.1,10,298.4,475.92,11.65,180.0
58.2,11,73.35,298.4,13.86,90.0
58.2,12,295.2,583.46,6.65,180.0
58.2,4,414.18,295.2,12.16,90.0
58.2,5,298.4,311.4,0.0,180.0
58.2,6,151.67,304.8,15.05,270.0
58.2,7,301.6,288.6,0.0,0.0
58.2,8,292.61,304.8,15.71,270.0
58.2,9,192.01,295.2,12.25,90.0
58.2,10,298.4,474.75,11.71,180.0
58.3,11,74.73,298.4,13.8,90.0
58.3,12,295.2,582.78,6.81,180.0
58.3,4,415.39,295.2,12.15,90.0
58.3,5,298.4,311.4,0.0,180.0
58.3,6,150.17,304.8,15.0,270.0
58.3,7,301.6,288.6,0.0,0.0
58.3,8,291.05,304.8,15.6,270.0
58.3,9,193.22,295.2,12.14,90.0
58.3,10,298.4,473.59,11.63,180.0
58.4,11,76.12,298.4,13.89,90.0
58.4,12,295.2,582.07,7.06,180.0
58.4,4,416.61,295.2,12.14,90.0
58.4,5,298.4,311.4,0.0,180.0
58.4,6,148.67,304.8,14.95,270.0
58.4,7,301.6,288.6,0.0,0.0
58.4,8,289.49,304.8,15.6,270.0
58.4,9,194.44,295.2,12.21,90.0
58.4,10,298.4,472.42,11.63,180.0
58.5,11,77.51,298.4,13.85,90.0
58.5,12,295.2,581.35,7.19,180.0
58.5,4,417.83,295.2,12.21,90.0
58.5,5,298.4,311.4,0.0,180.0
58.5,6,147.18,304.8,14.94,270.0
58.5,7,301.6,288.6,0.0,0.0
